"U:0","U:1","U:2","V","epsilon","k","nut","p","Face Count","Cell Type"
4.8755,-0.009513,-1.2559e-18,1.1167e-09,16.733,0.30212,0.00049095,18.173,6,12
4.8703,-0.0096175,0,1.119e-09,16.85,0.30248,0.0004887,18.171,6,12
4.8651,-0.0097036,0,1.1212e-09,16.973,0.30287,0.00048643,18.169,6,12
4.8599,-0.0097738,0,1.1234e-09,17.102,0.30331,0.00048413,18.165,6,12
4.8546,-0.0098306,-1.2567e-18,1.1254e-09,17.237,0.30377,0.00048182,18.162,6,12
4.8492,-0.0098762,-2.5139e-18,1.1274e-09,17.378,0.30427,0.00047948,18.157,6,12
4.8439,-0.0099124,1.2571e-18,1.1293e-09,17.525,0.30481,0.00047712,18.153,6,12
4.8384,-0.0099408,2.5148e-18,1.131e-09,17.679,0.30538,0.00047474,18.148,6,12
4.8329,-0.009963,-2.5152e-18,1.1327e-09,17.839,0.30598,0.00047234,18.142,6,12
4.8273,-0.0099803,0,1.1343e-09,18.005,0.30661,0.00046991,18.136,6,12
4.8217,-0.0099941,-2.5162e-18,1.1358e-09,18.178,0.30727,0.00046746,18.13,6,12
4.816,-0.010006,0,1.1372e-09,18.357,0.30797,0.00046499,18.123,6,12
4.8102,-0.010016,-1.2587e-18,1.1384e-09,18.543,0.30869,0.00046249,18.117,6,12
4.8044,-0.010026,0,1.1396e-09,18.736,0.30945,0.00045998,18.109,6,12
4.7984,-0.010038,0,1.1406e-09,18.936,0.31023,0.00045744,18.102,6,12
4.7924,-0.010052,-2.5192e-18,1.1416e-09,19.143,0.31105,0.00045487,18.094,6,12
4.7863,-0.010069,0,1.1424e-09,19.358,0.3119,0.00045229,18.086,6,12
4.7802,-0.01009,0,1.1431e-09,19.581,0.31279,0.00044968,18.078,6,12
4.7739,-0.010116,5.0433e-18,1.1437e-09,19.811,0.3137,0.00044706,18.069,6,12
4.7675,-0.010149,0,1.1441e-09,20.05,0.31465,0.00044442,18.061,6,12
4.7609,-0.010189,0,1.1445e-09,20.297,0.31564,0.00044175,18.052,6,12
4.7543,-0.010236,5.0496e-18,1.1447e-09,20.553,0.31666,0.00043907,18.043,6,12
4.7475,-0.010294,2.526e-18,1.1447e-09,20.819,0.31771,0.00043638,18.034,6,12
4.7406,-0.010365,0,1.1447e-09,21.093,0.31881,0.00043367,18.024,6,12
4.7335,-0.01045,2.5286e-18,1.1445e-09,21.378,0.31994,0.00043094,18.015,6,12
4.7262,-0.010553,0,1.1441e-09,21.672,0.32111,0.0004282,18.006,6,12
4.7187,-0.01068,2.5317e-18,1.1436e-09,21.978,0.32232,0.00042545,17.997,6,12
4.711,-0.010836,0,1.1429e-09,22.294,0.32358,0.00042268,17.987,6,12
4.7031,-0.011028,-5.0704e-18,1.1421e-09,22.623,0.32488,0.0004199,17.978,6,12
4.695,-0.011266,-2.5372e-18,1.1412e-09,22.963,0.32623,0.00041711,17.97,6,12
4.6865,-0.011563,0,1.14e-09,23.317,0.32762,0.0004143,17.961,6,12
4.6776,-0.011935,0,1.1387e-09,23.685,0.32907,0.00041147,17.953,6,12
4.6684,-0.012403,0,1.1373e-09,24.067,0.33057,0.00040863,17.946,6,12
4.6587,-0.012994,2.547e-18,1.1357e-09,24.466,0.33212,0.00040576,17.94,6,12
4.6485,-0.013745,0,1.1338e-09,24.883,0.33375,0.00040287,17.934,6,12
4.6376,-0.014705,2.5536e-18,1.1318e-09,25.32,0.33544,0.00039995,17.931,6,12
4.6259,-0.01594,-2.5573e-18,1.1297e-09,25.779,0.33721,0.00039699,17.93,6,12
4.6131,-0.017544,0,1.1273e-09,26.263,0.33907,0.00039397,17.931,6,12
4.5991,-0.019646,-2.5672e-18,1.1247e-09,26.779,0.34104,0.00039089,17.937,6,12
4.5835,-0.022441,2.5727e-18,1.122e-09,27.332,0.34314,0.00038771,17.947,6,12
4.5658,-0.026207,0,1.119e-09,27.933,0.34541,0.00038442,17.965,6,12
4.5454,-0.031443,0,1.1159e-09,28.597,0.34792,0.00038096,17.991,6,12
4.5212,-0.038759,-2.5977e-18,1.1125e-09,29.353,0.35078,0.00037727,18.028,6,12
4.493,-0.049997,0,1.1089e-09,30.247,0.35414,0.00037318,18.084,6,12
4.4556,-0.065987,-2.6227e-18,1.1051e-09,31.385,0.35853,0.00036862,18.154,6,12
4.419,-0.097063,2.6377e-18,1.1011e-09,32.941,0.36428,0.00036255,18.265,6,12
4.3525,-0.13611,0,1.0969e-09,35.477,0.37438,0.00035557,18.326,6,12
10.062,-0.052017,3.2105e-20,5.0983e-10,13.403,0.34687,0.00080789,-4.9397,6,12
10.061,-0.054117,3.1626e-20,5.1311e-10,13.397,0.34618,0.00080506,-4.9491,6,12
10.061,-0.056392,-3.155e-20,5.1641e-10,13.393,0.34549,0.00080212,-4.9573,6,12
10.061,-0.058869,0,5.1972e-10,13.39,0.34479,0.00079907,-4.9637,6,12
10.06,-0.061562,0,5.2304e-10,13.389,0.34409,0.00079591,-4.968,6,12
10.059,-0.064489,0,5.2638e-10,13.389,0.34339,0.00079263,-4.9702,6,12
10.057,-0.067668,0,5.2974e-10,13.392,0.34269,0.00078923,-4.97,6,12
10.055,-0.071118,0,5.3311e-10,13.396,0.34198,0.00078571,-4.9669,6,12
10.053,-0.074861,-3.2173e-20,5.3649e-10,13.403,0.34128,0.00078207,-4.9607,6,12
10.05,-0.078917,0,5.3989e-10,13.413,0.34058,0.00077829,-4.9511,6,12
10.046,-0.083308,3.7038e-22,5.433e-10,13.425,0.33987,0.00077439,-4.9376,6,12
10.042,-0.088055,0,5.4673e-10,13.44,0.33917,0.00077035,-4.9198,6,12
10.038,-0.093182,0,5.5017e-10,13.458,0.33848,0.00076616,-4.8973,6,12
10.032,-0.09871,0,5.5362e-10,13.48,0.33779,0.00076183,-4.8696,6,12
10.026,-0.10466,0,5.5709e-10,13.505,0.33711,0.00075734,-4.8362,6,12
10.019,-0.11105,5.3217e-22,5.6057e-10,13.535,0.33645,0.00075268,-4.7966,6,12
10.011,-0.11791,0,5.6407e-10,13.569,0.33579,0.00074786,-4.7501,6,12
10.002,-0.12525,3.0589e-20,5.6758e-10,13.609,0.33515,0.00074285,-4.6962,6,12
9.9925,-0.13308,0,5.711e-10,13.654,0.33453,0.00073766,-4.6343,6,12
9.9814,-0.14143,0,5.7464e-10,13.705,0.33393,0.00073226,-4.5637,6,12
9.969,-0.15031,6.016e-20,5.7819e-10,13.764,0.33336,0.00072665,-4.4838,6,12
9.9553,-0.15973,-5.9165e-20,5.8175e-10,13.83,0.33282,0.00072082,-4.3938,6,12
9.9402,-0.16969,-2.8215e-20,5.8533e-10,13.905,0.33231,0.00071475,-4.2931,6,12
9.9235,-0.18021,0,5.8892e-10,13.99,0.33184,0.00070842,-4.181,6,12
9.9052,-0.19127,2.6766e-20,5.9252e-10,14.085,0.33141,0.00070183,-4.0568,6,12
9.8853,-0.20289,2.5914e-20,5.9614e-10,14.192,0.33104,0.00069494,-3.9199,6,12
9.8635,-0.21505,-2.4971e-20,5.9977e-10,14.312,0.33071,0.00068775,-3.7695,6,12
9.8397,-0.22773,2.3931e-20,6.0341e-10,14.448,0.33045,0.00068024,-3.605,6,12
9.814,-0.24094,0,6.0707e-10,14.599,0.33026,0.00067238,-3.4259,6,12
9.7861,-0.25465,-2.154e-20,6.1073e-10,14.769,0.33014,0.00066415,-3.2316,6,12
9.7561,-0.26883,0,6.1441e-10,14.96,0.33009,0.00065554,-3.0216,6,12
9.7238,-0.28346,2.0905e-20,6.181e-10,15.173,0.33014,0.0006465,-2.7956,6,12
9.6892,-0.2985,-3.6458e-20,6.218e-10,15.411,0.33027,0.00063703,-2.5532,6,12
9.6522,-0.31392,-3.3055e-20,6.2551e-10,15.677,0.33051,0.0006271,-2.2942,6,12
9.6127,-0.32967,0,6.2924e-10,15.975,0.33085,0.00061668,-2.0185,6,12
9.5707,-0.34573,0,6.3297e-10,16.307,0.3313,0.00060575,-1.726,6,12
9.5261,-0.36203,0,6.3672e-10,16.679,0.33186,0.00059429,-1.4169,6,12
9.479,-0.37854,2.3942e-21,6.4048e-10,17.093,0.33255,0.00058228,-1.0914,6,12
9.4293,-0.39521,0,6.4424e-10,17.556,0.33336,0.00056971,-0.74985,6,12
9.377,-0.41198,-4.542e-21,6.4802e-10,18.072,0.3343,0.00055657,-0.3928,6,12
9.3221,-0.4288,0,6.5181e-10,18.649,0.33539,0.00054286,-0.020858,6,12
9.2647,-0.44563,-6.3899e-21,6.5561e-10,19.292,0.33661,0.00052858,0.36519,6,12
9.2048,-0.46241,1.2265e-20,6.5942e-10,20.012,0.33799,0.00051377,0.76443,6,12
9.1424,-0.47909,0,6.6323e-10,20.816,0.33953,0.00049844,1.1758,6,12
9.0777,-0.49562,-2.2449e-20,6.6706e-10,21.715,0.34125,0.00048264,1.5982,6,12
9.0105,-0.51194,0,6.709e-10,22.722,0.34316,0.00046644,2.0304,6,12
8.9411,-0.528,0,6.7474e-10,23.849,0.34529,0.00044992,2.4708,6,12
8.8695,-0.54373,-4.3186e-20,6.7859e-10,25.112,0.34766,0.00043319,2.9182,6,12
8.7957,-0.55908,0,6.8245e-10,26.528,0.35032,0.00041635,3.3709,6,12
8.7197,-0.57396,-5.8094e-20,6.8632e-10,28.117,0.35331,0.00039957,3.8273,6,12
8.6416,-0.58827,0,6.902e-10,29.9,0.35671,0.000383,4.2858,6,12
8.5613,-0.60192,-7.5794e-20,6.9408e-10,31.899,0.36058,0.00036683,4.7447,6,12
8.4788,-0.61476,0,6.9797e-10,34.139,0.36502,0.00035125,5.2022,6,12
8.3938,-0.62663,0,7.0187e-10,36.644,0.37013,0.00033646,5.6568,6,12
8.3062,-0.6373,-1.8992e-21,7.0578e-10,39.438,0.37603,0.00032268,6.1068,6,12
8.2158,-0.64655,0,7.0969e-10,42.541,0.38285,0.0003101,6.5505,6,12
8.122,-0.65405,0,7.136e-10,45.967,0.39072,0.0002989,6.9866,6,12
8.0246,-0.65948,0,7.1752e-10,49.723,0.39974,0.00028923,7.4137,6,12
7.9229,-0.66246,-1.3067e-19,7.2145e-10,53.804,0.41001,0.0002812,7.8304,6,12
7.8167,-0.66258,0,7.2538e-10,58.188,0.42159,0.00027491,8.2358,6,12
7.7055,-0.65949,0,7.2932e-10,62.834,0.43448,0.00027038,8.6291,6,12
7.5889,-0.65282,3.0979e-19,7.3326e-10,67.68,0.44861,0.00026762,9.0097,6,12
7.467,-0.64233,1.6346e-19,7.372e-10,72.642,0.46386,0.00026658,9.3773,6,12
7.3397,-0.62784,0,7.4115e-10,77.611,0.48,0.00026718,9.732,6,12
7.2074,-0.60935,0,7.451e-10,82.463,0.49676,0.00026933,10.074,6,12
7.0707,-0.58696,-3.728e-19,7.4905e-10,87.058,0.51378,0.00027289,10.403,6,12
6.9304,-0.56094,0,7.53e-10,91.253,0.53067,0.00027774,10.722,6,12
6.7876,-0.5317,2.0127e-19,7.5696e-10,94.908,0.547,0.00028373,11.029,6,12
6.6435,-0.49976,0,7.6092e-10,97.897,0.56235,0.00029073,11.326,6,12
6.4993,-0.46571,0,7.6487e-10,100.12,0.57634,0.00029861,11.614,6,12
6.3565,-0.43022,0,7.6883e-10,101.5,0.58862,0.00030723,11.894,6,12
6.2163,-0.39394,2.3286e-19,7.7279e-10,102,0.59891,0.00031649,12.166,6,12
6.0799,-0.35751,-4.7762e-19,7.7675e-10,101.62,0.60699,0.0003263,12.431,6,12
5.9486,-0.32153,-7.3593e-19,7.807e-10,100.4,0.61275,0.00033656,12.689,6,12
5.8231,-0.28649,0,7.8465e-10,98.404,0.61612,0.00034719,12.94,6,12
5.7044,-0.25282,0,7.8861e-10,95.715,0.61713,0.0003581,13.184,6,12
5.5929,-0.22083,0,7.9255e-10,92.443,0.61584,0.00036924,13.423,6,12
5.4892,-0.19073,-2.697e-19,7.965e-10,88.704,0.61239,0.0003805,13.654,6,12
5.3935,-0.16267,0,8.0044e-10,84.617,0.60694,0.00039181,13.88,6,12
5.3059,-0.1367,5.6134e-19,8.0438e-10,80.3,0.59971,0.00040309,14.099,6,12
5.2264,-0.11282,0,8.0831e-10,75.86,0.5909,0.00041424,14.311,6,12
5.155,-0.090983,-1.164e-18,8.1223e-10,71.395,0.58075,0.00042517,14.518,6,12
5.0914,-0.071136,0,8.1615e-10,66.988,0.56952,0.00043578,14.718,6,12
5.0353,-0.053202,0,8.2006e-10,62.707,0.55742,0.00044596,14.913,6,12
4.9864,-0.037101,6.0588e-19,8.2397e-10,58.607,0.54469,0.00045561,15.101,6,12
4.9443,-0.022759,-6.1479e-19,8.2787e-10,54.727,0.53154,0.00046464,15.284,6,12
4.9087,-0.010101,6.2003e-19,8.3175e-10,51.093,0.51816,0.00047294,15.461,6,12
4.879,0.00093627,0,8.3563e-10,47.722,0.50472,0.00048043,15.632,6,12
4.8548,0.01042,6.3372e-19,8.395e-10,44.62,0.49138,0.00048703,15.797,6,12
4.8355,0.018416,0,8.4336e-10,41.785,0.47826,0.00049267,15.956,6,12
4.8208,0.024999,0,8.472e-10,39.21,0.46547,0.00049731,16.109,6,12
4.81,0.030247,0,8.5104e-10,36.884,0.45308,0.00050091,16.255,6,12
4.8027,0.034248,6.5442e-19,8.5486e-10,34.793,0.44118,0.00050347,16.395,6,12
4.7984,0.037101,0,8.5866e-10,32.922,0.42981,0.00050502,16.529,6,12
4.7966,0.03891,0,8.6245e-10,31.252,0.41901,0.0005056,16.656,6,12
4.7968,0.039787,0,8.6623e-10,29.767,0.4088,0.00050527,16.776,6,12
4.7987,0.039849,6.7136e-19,8.6999e-10,28.451,0.39921,0.00050413,16.89,6,12
4.8019,0.039213,-4.6923e-22,8.7373e-10,27.288,0.39023,0.00050225,16.997,6,12
4.806,0.037996,0,8.7745e-10,26.263,0.38188,0.00049974,17.098,6,12
4.8106,0.036308,0,8.8116e-10,25.362,0.37413,0.00049671,17.193,6,12
4.8157,0.034256,0,8.8484e-10,24.574,0.36699,0.00049327,17.281,6,12
4.8208,0.031934,6.8781e-19,8.885e-10,23.885,0.36043,0.00048952,17.363,6,12
4.8258,0.02943,-6.9062e-19,8.9215e-10,23.285,0.35443,0.00048556,17.44,6,12
4.8306,0.02682,0,8.9577e-10,22.764,0.34897,0.00048147,17.511,6,12
4.8351,0.024169,0,8.9936e-10,22.314,0.34402,0.00047734,17.577,6,12
4.8391,0.02153,-1.396e-18,9.0294e-10,21.927,0.33955,0.00047323,17.637,6,12
4.8426,0.018948,0,9.0648e-10,21.594,0.33552,0.00046919,17.693,6,12
4.8455,0.016454,0,9.1e-10,21.312,0.33192,0.00046525,17.745,6,12
4.8478,0.014076,-2.1108e-18,9.1349e-10,21.073,0.3287,0.00046145,17.792,6,12
4.8495,0.011831,1.4104e-18,9.1696e-10,20.872,0.32584,0.0004578,17.836,6,12
4.8507,0.0097301,7.064e-19,9.2039e-10,20.706,0.3233,0.00045432,17.875,6,12
4.8512,0.0077795,-2.1232e-18,9.2379e-10,20.571,0.32107,0.00045101,17.911,6,12
4.8513,0.0059813,0,9.2716e-10,20.462,0.3191,0.00044786,17.944,6,12
4.8507,0.0043339,1.4196e-18,9.305e-10,20.379,0.31738,0.00044487,17.974,6,12
4.8497,0.0028332,-1.4213e-18,9.338e-10,20.317,0.31589,0.00044203,18.001,6,12
4.8483,0.0014731,-1.4228e-18,9.3706e-10,20.275,0.3146,0.00043933,18.025,6,12
4.8464,0.0002464,0,9.4029e-10,20.251,0.31349,0.00043676,18.047,6,12
4.8441,-0.00085544,0,9.4348e-10,20.243,0.31254,0.0004343,18.067,6,12
4.8414,-0.001841,-7.1314e-19,9.4663e-10,20.25,0.31175,0.00043194,18.084,6,12
4.8385,-0.0027195,-2.1403e-18,9.4975e-10,20.271,0.31109,0.00042966,18.1,6,12
4.8352,-0.0034997,0,9.5281e-10,20.305,0.31055,0.00042747,18.114,6,12
4.8316,-0.0041905,7.1396e-19,9.5584e-10,20.35,0.31012,0.00042534,18.125,6,12
4.8279,-0.0048002,-7.1417e-19,9.5882e-10,20.407,0.30979,0.00042326,18.136,6,12
4.8239,-0.0053368,-1.4288e-18,9.6175e-10,20.475,0.30956,0.00042123,18.145,6,12
4.8197,-0.0058076,1.429e-18,9.6464e-10,20.552,0.30941,0.00041923,18.152,6,12
4.8153,-0.0062197,0,9.6748e-10,20.639,0.30934,0.00041726,18.159,6,12
4.8108,-0.0065791,0,9.7026e-10,20.736,0.30933,0.00041532,18.164,6,12
4.8061,-0.006892,0,9.73e-10,20.841,0.3094,0.00041339,18.168,6,12
4.8013,-0.0071633,0,9.7568e-10,20.955,0.30952,0.00041147,18.171,6,12
4.7964,-0.0073979,0,9.783e-10,21.077,0.3097,0.00040957,18.173,6,12
4.7913,-0.0076001,1.4288e-18,9.8087e-10,21.208,0.30994,0.00040766,18.174,6,12
4.7862,-0.0077739,0,9.8338e-10,21.347,0.31023,0.00040576,18.174,6,12
4.7809,-0.0079225,0,9.8583e-10,21.494,0.31056,0.00040385,18.173,6,12
4.7756,-0.0080493,0,9.8821e-10,21.649,0.31094,0.00040194,18.172,6,12
4.7702,-0.0081569,0,9.9053e-10,21.812,0.31136,0.00040002,18.17,6,12
4.7647,-0.008248,1.4275e-18,9.9279e-10,21.982,0.31183,0.0003981,18.168,6,12
4.7591,-0.0083248,0,9.9498e-10,22.161,0.31233,0.00039617,18.165,6,12
4.7535,-0.0083893,1.4269e-18,9.971e-10,22.347,0.31287,0.00039423,18.161,6,12
4.7477,-0.0084432,0,9.9915e-10,22.541,0.31345,0.00039228,18.157,6,12
4.7419,-0.0084882,-1.4263e-18,1.0011e-09,22.743,0.31406,0.00039032,18.152,6,12
4.736,-0.0085257,-1.4259e-18,1.003e-09,22.953,0.31471,0.00038836,18.147,6,12
4.7301,-0.0085569,0,1.0048e-09,23.171,0.31539,0.00038638,18.142,6,12
4.724,-0.008583,0,1.0066e-09,23.396,0.31611,0.00038439,18.136,6,12
4.7179,-0.0086053,0,1.0083e-09,23.631,0.31686,0.00038239,18.129,6,12
4.7117,-0.0086247,0,1.0098e-09,23.873,0.31764,0.00038038,18.123,6,12
4.7053,-0.0086423,-3.1857e-23,1.0113e-09,24.124,0.31846,0.00037836,18.116,6,12
4.6989,-0.0086592,0,1.0127e-09,24.383,0.3193,0.00037633,18.109,6,12
4.6925,-0.0086764,0,1.0141e-09,24.651,0.32018,0.00037429,18.101,6,12
4.6859,-0.0086947,1.4236e-18,1.0153e-09,24.928,0.3211,0.00037224,18.094,6,12
4.6792,-0.0087149,0,1.0164e-09,25.215,0.32204,0.00037018,18.086,6,12
4.6723,-0.0087379,0,1.0175e-09,25.51,0.32302,0.00036811,18.077,6,12
4.6654,-0.0087644,-2.8462e-18,1.0184e-09,25.816,0.32403,0.00036604,18.069,6,12
4.6583,-0.0087951,0,1.0192e-09,26.132,0.32508,0.00036396,18.06,6,12
4.6511,-0.0088311,-1.4228e-18,1.02e-09,26.458,0.32616,0.00036187,18.052,6,12
4.6438,-0.0088734,-2.8456e-18,1.0206e-09,26.794,0.32728,0.00035978,18.042,6,12
4.6363,-0.0089235,0,1.0211e-09,27.142,0.32843,0.00035768,18.033,6,12
4.6286,-0.0089831,0,1.0215e-09,27.501,0.32962,0.00035558,18.024,6,12
4.6208,-0.0090546,0,1.0218e-09,27.871,0.33085,0.00035347,18.015,6,12
4.6128,-0.0091411,0,1.0219e-09,28.254,0.33212,0.00035136,18.006,6,12
4.6045,-0.0092465,0,1.022e-09,28.649,0.33343,0.00034925,17.997,6,12
4.596,-0.0093757,0,1.0219e-09,29.058,0.33478,0.00034713,17.987,6,12
4.5873,-0.0095353,2.8469e-18,1.0217e-09,29.48,0.33617,0.00034501,17.978,6,12
4.5783,-0.0097335,2.8476e-18,1.0214e-09,29.917,0.33761,0.00034289,17.97,6,12
4.569,-0.0099808,0,1.0209e-09,30.368,0.33909,0.00034076,17.961,6,12
4.5593,-0.010291,0,1.0203e-09,30.836,0.34062,0.00033863,17.953,6,12
4.5492,-0.010681,-1.4252e-18,1.0196e-09,31.322,0.3422,0.00033649,17.946,6,12
4.5386,-0.011176,-2.8519e-18,1.0187e-09,31.826,0.34384,0.00033433,17.94,6,12
4.5274,-0.011806,0,1.0177e-09,32.35,0.34554,0.00033217,17.935,6,12
4.5156,-0.012612,1.0902e-22,1.0166e-09,32.898,0.3473,0.00032998,17.932,6,12
4.5028,-0.013652,-2.8585e-18,1.0152e-09,33.472,0.34914,0.00032776,17.931,6,12
4.489,-0.015006,0,1.0138e-09,34.075,0.35106,0.00032551,17.933,6,12
4.4738,-0.016784,2.8655e-18,1.0122e-09,34.714,0.35308,0.0003232,17.939,6,12
4.4569,-0.019156,0,1.0104e-09,35.398,0.35522,0.00032083,17.95,6,12
4.4377,-0.022364,0,1.0084e-09,36.138,0.35753,0.00031836,17.969,6,12
4.4157,-0.026854,0,1.0063e-09,36.954,0.36006,0.00031575,17.997,6,12
4.3892,-0.03316,0,1.004e-09,37.881,0.36294,0.00031295,18.037,6,12
4.3583,-0.043041,0,1.0015e-09,38.979,0.3663,0.00030981,18.097,6,12
4.3163,-0.05717,0,9.9888e-10,40.392,0.37076,0.00030629,18.174,6,12
4.2746,-0.086689,0,9.9605e-10,42.361,0.37661,0.00030134,18.302,6,12
4.1921,-0.12355,0,9.9303e-10,45.844,0.38812,0.00029573,18.384,6,12
10.063,-0.051908,-1.8369e-20,4.4384e-10,14.793,0.34753,0.00073481,-4.9191,6,12
10.063,-0.053595,-1.8119e-20,4.4672e-10,14.842,0.34683,0.00072944,-4.9264,6,12
10.062,-0.055431,3.6517e-20,4.4962e-10,14.894,0.34614,0.00072397,-4.9323,6,12
10.061,-0.057428,0,4.5252e-10,14.95,0.34545,0.00071839,-4.9364,6,12
10.059,-0.059597,0,4.5544e-10,15.009,0.34475,0.00071272,-4.9384,6,12
10.058,-0.061953,0,4.5837e-10,15.071,0.34407,0.00070695,-4.938,6,12
10.056,-0.06451,-1.8349e-20,4.6132e-10,15.137,0.34339,0.00070107,-4.9351,6,12
10.053,-0.067285,-3.6736e-20,4.6428e-10,15.208,0.34271,0.00069507,-4.9291,6,12
10.05,-0.070295,0,4.6725e-10,15.283,0.34205,0.00068897,-4.9198,6,12
10.047,-0.073558,3.6734e-20,4.7023e-10,15.363,0.34139,0.00068275,-4.9069,6,12
10.042,-0.07709,2.9694e-22,4.7323e-10,15.449,0.34074,0.0006764,-4.8899,6,12
10.038,-0.080911,0,4.7624e-10,15.54,0.34011,0.00066993,-4.8684,6,12
10.032,-0.085041,0,4.7927e-10,15.638,0.3395,0.00066332,-4.8421,6,12
10.026,-0.089496,0,4.823e-10,15.743,0.3389,0.00065658,-4.8104,6,12
10.019,-0.094295,3.6145e-20,4.8535e-10,15.856,0.33832,0.00064968,-4.7728,6,12
10.011,-0.099456,3.6323e-20,4.8842e-10,15.978,0.33777,0.00064263,-4.7289,6,12
10.002,-0.105,0,4.9149e-10,16.109,0.33724,0.00063541,-4.678,6,12
9.9923,-0.11093,-3.5725e-20,4.9458e-10,16.25,0.33674,0.00062802,-4.6196,6,12
9.9813,-0.11727,-3.4825e-20,4.9768e-10,16.403,0.33627,0.00062044,-4.5532,6,12
9.9691,-0.12404,-3.4339e-20,5.0079e-10,16.568,0.33584,0.00061268,-4.478,6,12
9.9557,-0.13124,3.378e-20,5.0392e-10,16.748,0.33545,0.00060471,-4.3934,6,12
9.9409,-0.13889,-3.3144e-20,5.0706e-10,16.943,0.33511,0.00059652,-4.2989,6,12
9.9246,-0.14699,6.3723e-22,5.1021e-10,17.155,0.33482,0.00058812,-4.1936,6,12
9.9068,-0.15554,3.1612e-20,5.1337e-10,17.386,0.33458,0.00057948,-4.077,6,12
9.8873,-0.16456,-3.1405e-20,5.1654e-10,17.639,0.33441,0.00057059,-3.9485,6,12
9.8661,-0.17404,-7.3022e-22,5.1973e-10,17.915,0.3343,0.00056145,-3.8073,6,12
9.843,-0.18398,2.934e-20,5.2293e-10,18.217,0.33428,0.00055205,-3.6528,6,12
9.818,-0.19436,-2.8137e-20,5.2614e-10,18.548,0.33433,0.00054238,-3.4845,6,12
9.791,-0.2052,2.5996e-20,5.2936e-10,18.911,0.33448,0.00053242,-3.3018,6,12
9.7618,-0.21646,8.4368e-22,5.3259e-10,19.31,0.33472,0.00052218,-3.1042,6,12
9.7304,-0.22814,-2.2906e-20,5.3584e-10,19.749,0.33507,0.00051165,-2.8913,6,12
9.6966,-0.24022,2.205e-20,5.3909e-10,20.232,0.33554,0.00050084,-2.6626,6,12
9.6605,-0.25267,0,5.4236e-10,20.765,0.33614,0.00048972,-2.4179,6,12
9.6218,-0.26548,0,5.4563e-10,21.353,0.33688,0.00047833,-2.1569,6,12
9.5806,-0.27861,1.503e-20,5.4892e-10,22.002,0.33777,0.00046666,-1.8796,6,12
9.5368,-0.29202,0,5.5222e-10,22.721,0.33882,0.00045473,-1.5859,6,12
9.4903,-0.30571,0,5.5553e-10,23.516,0.34005,0.00044255,-1.2759,6,12
9.441,-0.31961,1.7e-20,5.5885e-10,24.396,0.34147,0.00043016,-0.94985,6,12
9.389,-0.33371,-4.6634e-21,5.6218e-10,25.373,0.34311,0.00041758,-0.60811,6,12
9.3341,-0.34796,5.3768e-21,5.6552e-10,26.457,0.34498,0.00040485,-0.25115,6,12
9.2763,-0.36231,0,5.6887e-10,27.661,0.34711,0.00039202,0.12039,6,12
9.2156,-0.37674,7.5668e-21,5.7223e-10,29,0.34952,0.00037914,0.50579,6,12
9.1519,-0.39119,-6.2134e-21,5.756e-10,30.489,0.35226,0.00036629,0.90415,6,12
9.0853,-0.40562,0,5.7898e-10,32.146,0.35535,0.00035352,1.3145,6,12
9.0156,-0.41998,0,5.8237e-10,33.992,0.35884,0.00034093,1.7356,6,12
8.9428,-0.43419,0,5.8576e-10,36.049,0.36279,0.0003286,2.1662,6,12
8.8669,-0.44821,0,5.8917e-10,38.341,0.36727,0.00031662,2.605,6,12
8.7877,-0.46194,-2.7926e-20,5.9258e-10,40.895,0.37235,0.00030512,3.0505,6,12
8.7051,-0.4753,3.2225e-20,5.9601e-10,43.74,0.37811,0.00029418,3.5011,6,12
8.6189,-0.48817,0,5.9944e-10,46.904,0.38466,0.00028392,3.9551,6,12
8.5291,-0.50041,4.1104e-20,6.0287e-10,50.418,0.39211,0.00027445,4.4108,6,12
8.4353,-0.51187,8.9282e-20,6.0632e-10,54.313,0.40057,0.00026589,4.8665,6,12
8.3372,-0.52234,1.0051e-19,6.0977e-10,58.614,0.41017,0.00025833,5.3204,6,12
8.2346,-0.53159,0,6.1323e-10,63.342,0.42102,0.00025186,5.7705,6,12
8.1271,-0.53936,2.3638e-19,6.167e-10,68.508,0.43323,0.00024657,6.2152,6,12
8.0144,-0.54536,-1.2843e-19,6.2017e-10,74.11,0.44687,0.00024251,6.6528,6,12
7.8963,-0.54926,-1.3775e-19,6.2365e-10,80.127,0.46198,0.00023973,7.0816,6,12
7.7725,-0.55075,0,6.2714e-10,86.512,0.47853,0.00023822,7.5003,6,12
7.643,-0.54953,-1.5626e-19,6.3063e-10,93.193,0.49641,0.00023798,7.9075,6,12
7.5078,-0.54534,0,6.3413e-10,100.06,0.51545,0.00023897,8.3022,6,12
7.3672,-0.53795,0,6.3763e-10,106.98,0.53535,0.0002411,8.6839,6,12
7.2217,-0.52726,0,6.4114e-10,113.79,0.55575,0.00024429,9.0522,6,12
7.0721,-0.51322,-1.9209e-19,6.4465e-10,120.28,0.5762,0.00024843,9.407,6,12
6.9193,-0.49591,0,6.4817e-10,126.25,0.59619,0.00025338,9.7488,6,12
6.7644,-0.47552,0,6.5169e-10,131.51,0.6152,0.00025901,10.078,6,12
6.6086,-0.45232,0,6.5522e-10,135.86,0.63272,0.0002652,10.396,6,12
