"Cell Type","U:0","U:1","U:2","V","epsilon","k","nut","p"
12,10.0259,0.0294962,0,9.0340302e-10,13.9473,0.362881,0.000849729,-4.44836
12,10.0321,0.031325601,0,8.67309e-10,13.8236,0.361191,0.00084937102,-4.5067301
12,10.0382,0.032657702,0,8.32657e-10,13.7068,0.359586,0.00084901002,-4.5639701
12,10.0442,0.033696599,0,7.9939e-10,13.5966,0.35806099,0.00084864098,-4.6188998
12,10.05,0.034620799,0,7.6745099e-10,13.4927,0.35661,0.000848261,-4.67134
12,10.0557,0.0355606,0,7.3678902e-10,13.3948,0.35523099,0.000847866,-4.7219701
12,10.0614,0.036621701,0,7.0735201e-10,13.3024,0.35391799,0.00084745401,-4.7715302
12,10.0672,0.0378985,0,6.7909101e-10,13.2154,0.352669,0.00084702403,-4.8208299
12,10.0731,0.0394728,0,6.5195899e-10,13.1334,0.35148001,0.000846576,-4.8708601
12,10.0792,0.041407399,0,6.2591099e-10,13.0563,0.35034999,0.00084611098,-4.9228802
12,10.0858,0.043744098,0,6.0090399e-10,12.9837,0.34927601,0.000845631,-4.9783702
12,10.0929,0.046485201,0,5.7689598e-10,12.9157,0.348259,0.000845142,-5.0390501
12,10.1008,0.049683299,0,5.5384702e-10,12.8526,0.34730899,0.00084466499,-5.1065502
12,10.0002,0.0036951301,0,1.35029e-09,14.6864,0.372796,0.00085166702,-4.2389798
12,10.0024,0.0106147,0,1.29635e-09,14.5208,0.37059599,0.00085124199,-4.2563
12,10.0064,0.016282201,0,1.24455e-09,14.3645,0.36850899,0.00085084001,-4.296
12,10.0117,0.020496599,0,1.19483e-09,14.2169,0.36652899,0.00085045898,-4.3498402
12,10.0175,0.023561601,0,1.14709e-09,14.0775,0.36465001,0.00085009797,-4.4069901
12,10.0234,0.0258376,0,1.10126e-09,13.9457,0.36286601,0.00084975403,-4.4635
12,10.0293,0.027521299,0,1.0572599e-09,13.8211,0.36117101,0.00084942603,-4.5197001
12,10.0352,0.028756401,0,1.01502e-09,13.7033,0.359561,0.00084911002,-4.5755401
12,10.0411,0.0297049,0,9.7446695e-10,13.5917,0.358031,0.00084880501,-4.6302199
12,10.0469,0.0305153,0,9.3553398e-10,13.4862,0.35657501,0.00084850902,-4.6834898
12,10.0527,0.031300601,0,8.9815599e-10,13.3862,0.35519099,0.00084821897,-4.7358198
12,10.0586,0.032147899,0,8.6227198e-10,13.2917,0.35387501,0.00084793399,-4.78794
12,10.0646,0.0331292,0,8.2782098e-10,13.2021,0.352622,0.00084765401,-4.8406401
12,10.0707,0.034301002,0,7.9474699e-10,13.1174,0.351432,0.00084737799,-4.8948798
12,10.0773,0.035699699,0,7.62994e-10,13.0373,0.350301,0.00084710697,-4.9517899
12,10.0842,0.03734,0,7.3251e-10,12.9615,0.34922701,0.00084683998,-5.0126901
12,10.0917,0.039199501,0,7.0324402e-10,12.8901,0.34821001,0.000846582,-5.07902
12,10.1,0.0413078,0,6.7514699e-10,12.8235,0.34726101,0.00084634701,-5.15205
12,10.0002,0.00303676,0,1.64603e-09,14.6864,0.37279499,0.00085166597,-4.2786999
12,10.002,0.0087030502,0,1.58026e-09,14.5207,0.37059399,0.00085123902,-4.2937198
12,10.0055,0.0134036,0,1.51713e-09,14.3643,0.368505,0.000850835,-4.3277202
12,10.0102,0.017000901,0,1.45651e-09,14.2166,0.366523,0.00085045298,-4.37499
12,10.0155,0.019658901,0,1.39832e-09,14.077,0.36464199,0.00085009099,-4.4273
12,10.021,0.021625699,0,1.34245e-09,13.945,0.36285499,0.00084974902,-4.4807
12,10.0266,0.023070799,0,1.2888201e-09,13.8202,0.36115801,0.00084942399,-4.5346999
12,10.0324,0.024116199,0,1.23732e-09,13.702,0.35954499,0.000849117,-4.5891299
12,10.0382,0.024884099,0,1.18789e-09,13.59,0.35801199,0.00084882398,-4.6434398
12,10.0439,0.0254879,0,1.14043e-09,13.484,0.356554,0.00084854598,-4.6974001
12,10.0498,0.026016001,0,1.09486e-09,13.3835,0.35516801,0.00084828201,-4.7513099
12,10.0558,0.026533401,0,1.05112e-09,13.2882,0.35384899,0.00084803102,-4.8057799
12,10.0619,0.0270872,0,1.00913e-09,13.1979,0.352595,0.00084779202,-4.8615499
12,10.0683,0.027708,0,9.6880703e-10,13.1123,0.351403,0.000847566,-4.9194498
12,10.075,0.0284066,0,9.301e-10,13.0312,0.35027099,0.00084735302,-4.9804702
12,10.0823,0.029174499,0,8.9294e-10,12.9544,0.34919599,0.00084715401,-5.04565
12,10.09,0.0299704,0,8.5726398e-10,12.8819,0.34817901,0.000846971,-5.1161098
12,10.0984,0.030804601,0,8.2301299e-10,12.814,0.347229,0.00084681698,-5.19275
12,10.0002,0.0023459899,0,2.0065301e-09,14.6863,0.37279499,0.00085166498,-4.3174
12,10.0018,0.00670395,0,1.92636e-09,14.5206,0.370592,0.00085123698,-4.3303599
12,10.0048,0.0103341,0,1.8494e-09,14.3641,0.36850199,0.00085083098,-4.3596601
12,10.0089,0.0131598,0,1.77551e-09,14.2163,0.36651799,0.00085044699,-4.4012899
12,10.0137,0.0152624,0,1.70457e-09,14.0766,0.364636,0.000850084,-4.4489999
12,10.0189,0.016795199,0,1.63647e-09,13.9446,0.36284801,0.00084974,-4.4992499
12,10.0242,0.017883999,0,1.57108e-09,13.8196,0.36114901,0.00084941502,-4.5510302
12,10.0297,0.018621501,0,1.50831e-09,13.7013,0.359534,0.000849106,-4.6040301
12,10.0354,0.019091699,0,1.44805e-09,13.5892,0.357999,0.00084881397,-4.6578002
12,10.0411,0.0193708,0,1.3902e-09,13.483,0.35653999,0.00084853801,-4.71211
12,10.0469,0.019517399,0,1.3346499e-09,13.3823,0.355151,0.00084827701,-4.7671399
12,10.0529,0.0195709,0,1.28133e-09,13.2869,0.35383099,0.00084803102,-4.8233199
12,10.0591,0.019553199,0,1.23014e-09,13.1964,0.35257599,0.000847799,-4.8812699
12,10.0656,0.019470399,0,1.18099e-09,13.1106,0.351383,0.00084758201,-4.9416399
12,10.0724,0.019311899,0,1.13381e-09,13.0292,0.35024899,0.00084738003,-5.0051699
12,10.0796,0.0190512,0,1.0885099e-09,12.9521,0.34917301,0.00084719301,-5.0726199
12,10.0873,0.018635999,0,1.04502e-09,12.8792,0.34815401,0.00084702601,-5.1447401
12,10.0955,0.018063201,0,1.00326e-09,12.8109,0.347202,0.00084688701,-5.2220802
12,10.0002,0.00161682,0,2.4459901e-09,14.6863,0.372794,0.00085166399,-4.3521299
12,10.0015,0.0045918501,0,2.34826e-09,14.5205,0.37059,0.000851235,-4.3634501
12,10.0042,0.0070380098,0,2.25444e-09,14.364,0.36849999,0.00085082802,-4.3891501
12,10.0079,0.0089328503,0,2.16437e-09,14.2161,0.36651501,0.00085044297,-4.4263201
12,10.0123,0.0103153,0,2.0778901e-09,14.0764,0.364631,0.00085007801,-4.4700899
12,10.0171,0.0112669,0,1.99488e-09,13.9442,0.36284199,0.00084973301,-4.5173998
12,10.0222,0.0118624,0,1.91517e-09,13.8192,0.361141,0.000849406,-4.56705
12,10.0275,0.0121579,0,1.83866e-09,13.7008,0.359525,0.00084909599,-4.6185398
12,10.0329,0.0122,0,1.7652e-09,13.5886,0.35798901,0.00084880198,-4.6714501
12,10.0385,0.0120274,0,1.69467e-09,13.4823,0.35652801,0.00084852497,-4.7255101
12,10.0442,0.0116673,0,1.62696e-09,13.3816,0.355138,0.00084826199,-4.7807398
12,10.0501,0.0111322,0,1.56196e-09,13.286,0.353816,0.00084801501,-4.83742
12,10.0561,0.0104209,0,1.49955e-09,13.1954,0.352559,0.00084778201,-4.8959398
12,10.0624,0.00951989,0,1.43964e-09,13.1095,0.35136399,0.00084756402,-4.9567299
12,10.069,0.0084031802,0,1.38212e-09,13.028,0.35022801,0.00084736099,-5.0202498
12,10.0759,0.0070344401,0,1.3269e-09,12.9507,0.34915,0.00084717298,-5.0869598
12,10.0831,0.0053599798,0,1.27389e-09,12.8775,0.34812701,0.00084700302,-5.15727
12,10.0907,0.0033696899,0,1.22299e-09,12.809,0.34717,0.00084686198,-5.23139
12,10.0002,0.00082909601,0,2.98169e-09,14.6863,0.372794,0.00085166399,-4.3783398
12,10.0014,0.00230357,0,2.86256e-09,14.5204,0.37059,0.00085123401,-4.3885398
12,10.0038,0.00342655,0,2.7481899e-09,14.3639,0.368498,0.00085082598,-4.41185
12,10.0072,0.0042221802,0,2.63839e-09,14.216,0.36651301,0.00085044,-4.4460101
12,10.0113,0.00471118,0,2.53298e-09,14.0762,0.36462799,0.00085007498,-4.4869599
12,10.0158,0.0049226498,0,2.4317801e-09,13.944,0.36283699,0.00084972801,-4.53195
12,10.0206,0.00488088,0,2.3346201e-09,13.8189,0.36113599,0.00084939902,-4.57972
12,10.0257,0.00460152,0,2.24135e-09,13.7004,0.359519,0.00084908801,-4.6296401
12,10.0308,0.0040940498,0,2.1518001e-09,13.5881,0.357981,0.00084879302,-4.6812201
12,10.0362,0.0033622601,0,2.06583e-09,13.4817,0.356518,0.00084851298,-4.7341199
12,10.0416,0.0024024199,0,1.98329e-09,13.3809,0.35512599,0.00084824802,-4.7882099
12,10.0471,0.00120236,0,1.90405e-09,13.2852,0.353802,0.00084799802,-4.8435798
12,10.0528,-0.00025817301,0,1.82798e-09,13.1944,0.35254201,0.00084776198,-4.9003701
12,10.0586,-0.0020065701,0,1.75494e-09,13.1083,0.35134399,0.00084753998,-4.9587898
12,10.0646,-0.0040767398,0,1.6848301e-09,13.0266,0.35020399,0.000847332,-5.0190501
12,10.0708,-0.0065070898,0,1.61751e-09,12.9491,0.34911999,0.000847138,-5.0813298
12,10.0771,-0.0093445601,0,1.55289e-09,12.8756,0.34809199,0.00084696099,-5.1457601
12,10.0837,-0.0126031,0,1.49085e-09,12.8066,0.347128,0.00084681198,-5.2123299
12,10.0001,-6.3922998e-05,0,3.6347201e-09,14.6863,0.37279299,0.000851663,-4.38869
12,10.0013,-0.00029077299,0,3.4895e-09,14.5204,0.37058899,0.00085123302,-4.3984399
12,10.0037,-0.00067777297,0,3.35009e-09,14.3639,0.368498,0.00085082598,-4.4208698
12,10.0069,-0.00115608,0,3.2162399e-09,14.216,0.366512,0.00085043901,-4.4539199
12,10.0109,-0.00171248,0,3.0877401e-09,14.0761,0.364627,0.000850073,-4.49371
12,10.0152,-0.00236391,0,2.9643701e-09,13.9439,0.362836,0.00084972603,-4.5374999
12,10.0198,-0.0031381601,0,2.8459399e-09,13.8187,0.36113301,0.00084939599,-4.58394
12,10.0246,-0.0040617199,0,2.73223e-09,13.7001,0.35951501,0.00084908301,-4.6323199
12,10.0295,-0.00515982,0,2.62307e-09,13.5878,0.35797501,0.00084878597,-4.6820598
12,10.0344,-0.0064597102,0,2.51827e-09,13.4813,0.35651001,0.00084850303,-4.7326999
12,10.0394,-0.0079913996,0,2.4176601e-09,13.3803,0.35511601,0.00084823498,-4.7839599
12,10.0443,-0.0097867204,0,2.32106e-09,13.2844,0.35378799,0.00084798102,-4.8357301
12,10.0493,-0.0118788,0,2.22833e-09,13.1935,0.352525,0.00084773998,-4.88798
12,10.0543,-0.014302,0,2.1393001e-09,13.1071,0.351322,0.00084751198,-4.9407001
12,10.0593,-0.0170912,0,2.05383e-09,13.0251,0.35017601,0.00084729702,-4.9938998
12,10.0643,-0.020281,0,1.9717701e-09,12.9472,0.34908599,0.00084709498,-5.0475502
12,10.0693,-0.0239066,0,1.89299e-09,12.8733,0.34804901,0.00084690802,-5.1016002
12,10.0742,-0.027984301,0,1.81736e-09,12.8038,0.34707701,0.00084674702,-5.1559401
12,10.0002,-0.00092023599,0,2.66086e-09,14.6863,0.372794,0.00085166399,-4.3745699
12,10.0014,-0.0027840801,0,2.5545499e-09,14.5205,0.37059,0.00085123401,-4.3849201
12,10.0039,-0.0046118102,0,2.45249e-09,14.3639,0.36849901,0.00085082703,-4.40868
12,10.0073,-0.0062764501,0,2.3544999e-09,14.216,0.36651301,0.00085044099,-4.4435301
12,10.0114,-0.0077671902,0,2.2604301e-09,14.0762,0.36462799,0.00085007498,-4.4849501
12,10.0158,-0.0091528604,0,2.1701201e-09,13.944,0.36283699,0.00084972702,-4.5296698
12,10.0203,-0.0105133,0,2.0834201e-09,13.8188,0.36113399,0.00084939698,-4.5762
12,10.0249,-0.0119107,0,2.00018e-09,13.7002,0.35951501,0.00084908301,-4.62394
12,10.0296,-0.0133989,0,1.92026e-09,13.5878,0.35797399,0.000848784,-4.6723399
12,10.0342,-0.0150315,0,1.84354e-09,13.4812,0.35650799,0.00084849901,-4.7207999
12,10.0387,-0.016858799,0,1.76989e-09,13.3801,0.355111,0.00084822701,-4.76896
12,10.0431,-0.018925199,0,1.69917e-09,13.2841,0.35378101,0.00084796798,-4.8166299
12,10.0473,-0.0212698,0,1.63129e-09,13.193,0.352514,0.00084772101,-4.8637099
12,10.0515,-0.0239287,0,1.56611e-09,13.1064,0.351307,0.00084748602,-4.91011
12,10.0555,-0.0269346,0,1.50354e-09,13.0241,0.35015601,0.00084726303,-4.95574
12,10.0593,-0.030316399,0,1.44347e-09,12.9459,0.34906,0.00084704999,-5.0005298
12,10.063,-0.0340994,0,1.3858e-09,12.8717,0.34801701,0.00084685098,-5.0443401
12,10.0665,-0.038297899,0,1.33043e-09,12.8019,0.347036,0.00084667699,-5.08707
12,10.0002,-0.00165559,0,2.31641e-09,14.6863,0.372794,0.00085166399,-4.3485599
12,10.0016,-0.0049421499,0,2.22387e-09,14.5205,0.37059101,0.000851235,-4.3599501
12,10.0043,-0.0080028903,0,2.1350099e-09,14.364,0.36849999,0.000850829,-4.3863101
12,10.0081,-0.0106016,0,2.04971e-09,14.2162,0.36651599,0.00085044402,-4.42489
12,10.0124,-0.0127532,0,1.9678199e-09,14.0764,0.36463201,0.00085007801,-4.46979
12,10.017,-0.0146211,0,1.8891999e-09,13.9443,0.36284101,0.00084972999,-4.5167699
12,10.0217,-0.016336,0,1.81372e-09,13.8191,0.361139,0.00084939803,-4.5645299
12,10.0263,-0.0179755,0,1.74126e-09,13.7006,0.35951999,0.00084907998,-4.61274
12,10.0308,-0.019613801,0,1.67169e-09,13.5883,0.35798001,0.00084877497,-4.66079
12,10.0352,-0.021330699,0,1.6049e-09,13.4819,0.35651299,0.000848483,-4.7080002
12,10.0394,-0.023195099,0,1.5407799e-09,13.3809,0.35511601,0.0008482,-4.7539902
12,10.0434,-0.025259901,0,1.47922e-09,13.285,0.35378501,0.00084792799,-4.7986398
12,10.0471,-0.0275675,0,1.42012e-09,13.194,0.352516,0.00084766402,-4.8418498
12,10.0507,-0.030154301,0,1.36338e-09,13.1076,0.351307,0.00084740698,-4.8835001
12,10.054,-0.0330512,0,1.30891e-09,13.0255,0.35015401,0.00084715901,-4.92347
12,10.057,-0.036283702,0,1.25661e-09,12.9476,0.34905401,0.00084691797,-4.9616899
12,10.0597,-0.039871398,0,1.20641e-09,12.8735,0.34800699,0.00084668503,-4.9980102
12,10.0622,-0.043827299,0,1.15821e-09,12.804,0.34702301,0.00084647298,-5.0323701
12,10.0002,-0.00235261,0,2.01656e-09,14.6863,0.37279499,0.00085166498,-4.3135099
12,10.0017,-0.0070664301,0,1.93599e-09,14.5206,0.37059301,0.00085123698,-4.3260298
12,10.0049,-0.0113678,0,1.85864e-09,14.3643,0.36850399,0.00085082999,-4.3564601
12,10.0093,-0.0147777,0,1.78438e-09,14.2167,0.36652201,0.00085044198,-4.4014101
12,10.0141,-0.017395999,0,1.71309e-09,14.0773,0.36464101,0.000850068,-4.45152
12,10.0189,-0.019567899,0,1.64464e-09,13.9457,0.362854,0.00084970403,-4.50142
12,10.0238,-0.0214852,0,1.57893e-09,13.8212,0.36115599,0.00084934698,-4.5510201
12,10.0285,-0.0232269,0,1.51585e-09,13.7036,0.359541,0.00084899098,-4.6005702
12,10.033,-0.0248826,0,1.45529e-09,13.5925,0.35800499,0.00084863498,-4.6490998
12,10.0373,-0.0265543,0,1.39714e-09,13.4874,0.35654199,0.00084827503,-4.6957102
12,10.0412,-0.028323701,0,1.3413201e-09,13.3879,0.355149,0.00084790803,-4.74015
12,10.0449,-0.030249,0,1.28773e-09,13.2939,0.35382101,0.00084753399,-4.7824798
12,10.0483,-0.032375399,0,1.23628e-09,13.2049,0.35255501,0.00084714999,-4.8226299
12,10.0513,-0.034740198,0,1.18689e-09,13.1207,0.35134801,0.00084675697,-4.8604999
12,10.0541,-0.037373099,0,1.13947e-09,13.041,0.350196,0.000846354,-4.8959699
12,10.0564,-0.040296402,0,1.09394e-09,12.9656,0.34909701,0.00084594102,-4.9289699
12,10.0585,-0.043525901,0,1.05024e-09,12.8943,0.34804901,0.00084552099,-4.9594202
12,10.0602,-0.047072399,0,1.00828e-09,12.8276,0.34706199,0.00084510702,-4.9872398
12,10.0002,-0.0029948,0,1.75551e-09,14.6865,0.372796,0.00085166399,-4.2726302
12,10.0019,-0.0091931196,0,1.68537e-09,14.5213,0.370599,0.00085122802,-4.2853198
12,10.0056,-0.0147621,0,1.61804e-09,14.3659,0.36851799,0.00085079501,-4.3210402
12,10.0108,-0.018889699,0,1.55339e-09,14.2202,0.36654699,0.00085034699,-4.3758402
12,10.0163,-0.0218748,0,1.4913299e-09,14.0836,0.36467999,0.000849868,-4.4331002
12,10.0215,-0.0242384,0,1.4317501e-09,13.9559,0.36290899,0.00084933999,-4.4862399
12,10.0265,-0.0261993,0,1.37454e-09,13.8365,0.361229,0.00084875099,-4.53789
12,10.0314,-0.027874799,0,1.31963e-09,13.7251,0.35963199,0.00084809301,-4.58919
12,10.0359,-0.0294117,0,1.2669e-09,13.6212,0.35811299,0.00084736,-4.6386099
12,10.0401,-0.0309352,0,1.21628e-09,13.5242,0.356666,0.00084654998,-4.68506
12,10.044,-0.032522399,0,1.1676899e-09,13.4338,0.355286,0.000845665,-4.72856
12,10.0474,-0.034225602,0,1.12104e-09,13.3495,0.35396901,0.000844708,-4.76929
12,10.0505,-0.036089599,0,1.07625e-09,13.2709,0.35271099,0.000843685,-4.80723
12,10.0532,-0.038152002,0,1.03325e-09,13.1975,0.351509,0.000842601,-4.8422599
12,10.0555,-0.040440701,0,9.9196695e-10,13.1291,0.35035899,0.00084146298,-4.8743401
12,10.0574,-0.0429754,0,9.5233399e-10,13.0653,0.34926,0.000840277,-4.90343
12,10.059,-0.045768499,0,9.1428498e-10,13.0057,0.34821001,0.000839054,-4.9294701
12,10.0601,-0.0488289,0,8.7775698e-10,12.9509,0.34721899,0.00083781598,-4.9524498
12,10.0001,-0.0035738701,0,1.52826e-09,14.6876,0.37280399,0.00085163402,-4.22858
12,10.0019,-0.0115811,0,1.4672e-09,14.5264,0.37063,0.000851074,-4.2399702
12,10.0065,-0.0181602,0,1.40858e-09,14.3792,0.36859,0.00085034402,-4.2824898
12,10.0127,-0.0225967,0,1.35231e-09,14.2464,0.36667299,0.00084936398,-4.3493199
12,10.0188,-0.0259206,0,1.29828e-09,14.1277,0.36486501,0.00084807898,-4.4141698
12,10.0244,-0.028604999,0,1.24641e-09,14.0223,0.36315501,0.00084646302,-4.47155
12,10.0297,-0.0306271,0,1.19661e-09,13.9291,0.36153099,0.00084451702,-4.5267401
12,10.0348,-0.032145601,0,1.1488001e-09,13.847,0.359981,0.00084226398,-4.58043
12,10.0394,-0.033449098,0,1.1029e-09,13.7745,0.35849899,0.00083973497,-4.63061
12,10.0436,-0.034724299,0,1.05884e-09,13.7107,0.357079,0.00083696999,-4.6767998
12,10.0474,-0.036047298,0,1.01653e-09,13.6545,0.35571501,0.00083401002,-4.7195802
12,10.0507,-0.0374621,0,9.7591901e-10,13.6049,0.354404,0.000830893,-4.7591701
12,10.0536,-0.0390107,0,9.3692798e-10,13.5612,0.353145,0.00082765601,-4.7954602
12,10.056,-0.040727898,0,8.9949498e-10,13.5227,0.35193399,0.00082433003,-4.8283701
12,10.058,-0.0426379,0,8.63557e-10,13.4889,0.35077101,0.00082094298,-4.8579001
12,10.0596,-0.0447562,0,8.2905499e-10,13.4592,0.34965301,0.00081752002,-4.8840799
12,10.0607,-0.0470916,0,7.9593199e-10,13.4334,0.348582,0.00081408198,-4.9068699
12,10.0614,-0.049649298,0,7.6413198e-10,13.4114,0.34756801,0.00081067701,-4.92626
12,9.9999704,-0.0037803899,0,1.33043e-09,14.6976,0.37285501,0.00085128902,-4.1818199
12,10.0018,-0.0151654,0,1.2772799e-09,14.566,0.37081501,0.00084960402,-4.1896901
12,10.0076,-0.022636199,0,1.22624e-09,14.4698,0.368965,0.00084673997,-4.2495599
12,10.0147,-0.026249699,0,1.17725e-09,14.4057,0.367248,0.00084260799,-4.32865
12,10.0212,-0.029203299,0,1.13022e-09,14.3685,0.36561701,0.000837303,-4.3944201
12,10.0273,-0.032080401,0,1.08506e-09,14.3527,0.364043,0.00083102402,-4.4542298
12,10.0332,-0.0342957,0,1.0417101e-09,14.3531,0.36250901,0.00082401198,-4.5152102
12,10.0386,-0.035831202,0,1.00009e-09,14.3656,0.361009,0.00081649498,-4.5732002
12,10.0435,-0.037027098,0,9.6013197e-10,14.387,0.359541,0.00080866402,-4.6248102
12,10.0477,-0.038115401,0,9.2177199e-10,14.4149,0.358107,0.00080067402,-4.6710501
12,10.0515,-0.039191399,0,8.8494401e-10,14.4477,0.356711,0.000792643,-4.71345
12,10.0547,-0.040313199,0,8.4958701e-10,14.484,0.35535601,0.00078465999,-4.7522998
12,10.0574,-0.041532099,0,8.15643e-10,14.5232,0.35404599,0.00077678502,-4.7874098
12,10.0596,-0.042886101,0,7.8305601e-10,14.5645,0.35278299,0.00076906302,-4.8187399
12,10.0613,-0.044399299,0,7.5176998e-10,14.6077,0.351569,0.00076152099,-4.8463998
12,10.0625,-0.0460862,0,7.2173401e-10,14.6525,0.35040599,0.00075417699,-4.87044
12,10.0632,-0.047954001,0,6.9289902e-10,14.6987,0.34929499,0.00074704498,-4.8908901
12,10.0634,-0.0500069,0,6.6521499e-10,14.7462,0.348248,0.00074018002,-4.9077802
12,9.9991102,-0.0017537,0,1.15821e-09,14.773,0.373162,0.00084833702,-4.1329398
12,10.0003,-0.018575599,0,1.11193e-09,14.816,0.37175199,0.00083949597,-4.1139498
12,10.0086,-0.0293731,0,1.06751e-09,14.9545,0.37053999,0.00082630501,-4.223
12,10.0173,-0.032703798,0,1.02486e-09,15.1495,0.369302,0.00081022998,-4.3278999
12,10.0241,-0.034180801,0,9.8390995e-10,15.3722,0.36794299,0.00079262402,-4.3874202
12,10.0306,-0.035777301,0,9.4459995e-10,15.6049,0.36645901,0.00077452202,-4.4412999
12,10.0372,-0.037208602,0,9.0685998e-10,15.8377,0.36489099,0.000756617,-4.5041399
12,10.0433,-0.0383645,0,8.7062801e-10,16.065701,0.36328,0.00073931098,-4.5650702
12,10.0485,-0.039367799,0,8.3584301e-10,16.287201,0.36166799,0.00072279799,-4.61798
12,10.0529,-0.0402871,0,8.02449e-10,16.502001,0.36008501,0.000707158,-4.6647
12,10.0565,-0.041157801,0,7.7038798e-10,16.710699,0.35855299,0.00069239899,-4.7072802
12,10.0594,-0.042030901,0,7.3960899e-10,16.914101,0.357088,0.00067849399,-4.7459302
12,10.0616,-0.042959601,0,7.1005901e-10,17.1133,0.355701,0.00066539401,-4.7804399
12,10.0632,-0.0439827,0,6.8168998e-10,17.3092,0.35439599,0.00065304502,-4.8108401
12,10.0641,-0.045125999,0,6.5445399e-10,17.502899,0.35317799,0.000641388,-4.8373098
12,10.0644,-0.046406899,0,6.2830602e-10,17.694901,0.35204601,0.000630369,-4.8599801
12,10.0641,-0.0478318,0,6.0320299e-10,17.8859,0.35100099,0.000619939,-4.87889
12,10.0633,-0.049404599,0,5.7910299e-10,18.0755,0.35004899,0.00061011303,-4.8940701
12,9.9955702,0.0041294899,0,1.00828e-09,15.2542,0.37477401,0.00082868797,-4.1143799
12,9.9939203,-0.0122826,0,9.6799402e-10,16.100599,0.37575299,0.00078923401,-3.9823301
12,10.0075,-0.030404501,0,9.2931901e-10,17.041201,0.37599701,0.00074663898,-4.14817
12,10.0213,-0.0417592,0,8.9218999e-10,17.9263,0.37510699,0.00070641702,-4.3132801
12,10.0307,-0.046746299,0,8.56544e-10,18.7274,0.37344199,0.00067021098,-4.3931599
12,10.0383,-0.0477616,0,8.2232199e-10,19.453199,0.37141499,0.00063821999,-4.44982
12,10.0453,-0.0471121,0,7.8946699e-10,20.117701,0.36928701,0.00061008899,-4.51196
12,10.0512,-0.046277702,0,7.57926e-10,20.7355,0.36721,0.00058527,-4.5708098
12,10.0557,-0.045705698,0,7.27644e-10,21.3204,0.36527401,0.00056322699,-4.6216502
12,10.0589,-0.045362499,0,6.9857198e-10,21.8834,0.363529,0.00054350699,-4.6670299
12,10.061,-0.045182299,0,6.7066203e-10,22.432899,0.36199901,0.00052574201,-4.7086601
12,10.062,-0.0451556,0,6.4386702e-10,22.975201,0.36069199,0.00050963199,-4.7463698
12,10.0621,-0.0452892,0,6.1814198e-10,23.514999,0.35960501,0.00049493602,-4.77983
12,10.0613,-0.045585401,0,5.9344502e-10,24.0555,0.35872799,0.00048146001,-4.8091202
12,10.0597,-0.0460454,0,5.6973498e-10,24.5987,0.35804901,0.00046904499,-4.8344102
12,10.0574,-0.0466718,0,5.4697202e-10,25.146,0.35755101,0.00045756201,-4.8558302
12,10.0545,-0.047457401,0,5.25119e-10,25.698,0.35721901,0.000446903,-4.8734899
12,10.0509,-0.048377901,0,5.0413901e-10,26.252199,0.357039,0.00043702699,-4.8874698
12,9.99051,-0.0126698,0,8.7775698e-10,18.0166,0.38264599,0.00073141599,-4.2597098
12,9.9898596,0.0073090098,0,8.4268698e-10,21.9195,0.39118099,0.00062830199,-3.9451799
12,10.0089,0.0227134,0,8.0901902e-10,24.829399,0.391424,0.00055535597,-3.99245
12,10.0293,0.0141335,0,7.7669599e-10,26.950899,0.38762,0.00050174398,-4.1417599
12,10.0441,-0.0046386998,0,7.4566497e-10,28.666,0.38313001,0.00046085901,-4.2694101
12,10.0537,-0.0193992,0,7.1587303e-10,30.177999,0.37916201,0.00042874701,-4.3765101
12,10.0592,-0.0282025,0,6.8727102e-10,31.591101,0.37605801,0.00040289201,-4.4688001
12,10.0609,-0.033342998,0,6.5981298e-10,32.970699,0.37388301,0.00038158,-4.5421
12,10.0597,-0.036465202,0,6.3345101e-10,34.3573,0.372596,0.00036366499,-4.6010799
12,10.0563,-0.038349599,0,6.0814198e-10,35.773899,0.37211901,0.00034836901,-4.6521401
12,10.0512,-0.0394671,0,5.8384497e-10,37.2327,0.372356,0.00033514699,-4.69766
12,10.0446,-0.040153202,0,5.6051902e-10,38.738499,0.373211,0.000323599,-4.7378001
12,10.0369,-0.040626101,0,5.3812399e-10,40.291801,0.37459001,0.00031342899,-4.7727199
12,10.0281,-0.041018199,0,5.1662402e-10,41.8899,0.37640899,0.00030440601,-4.8028402
12,10.0185,-0.041415099,0,4.9598298e-10,43.5285,0.37858999,0.00029635101,-4.8285098
12,10.0083,-0.041879602,0,4.7616699e-10,45.202599,0.38106599,0.000289121,-4.8499699
12,9.99753,-0.042467602,0,4.5714299e-10,46.906898,0.38377899,0.000282597,-4.8675699
12,9.9863796,-0.0431531,0,4.3887799e-10,48.628601,0.38665801,0.000276698,-4.8818698
12,10.0214,-0.210444,0,7.6413198e-10,33.7813,0.40616199,0.000439506,-4.28123
12,10.0645,-0.31452799,0,7.3360201e-10,45.167099,0.41173199,0.00033779201,-4.7422299
12,10.075,-0.25358599,0,7.0429201e-10,50.764599,0.40236399,0.000287025,-4.7241302
12,10.0674,-0.180838,0,6.7615302e-10,54.334599,0.39312199,0.000255989,-4.5549798
12,10.0588,-0.131892,0,6.4913902e-10,57.5191,0.38801199,0.000235571,-4.4674201
12,10.049,-0.100593,0,6.2320299e-10,60.794399,0.38710201,0.000221835,-4.4928699
